campaign_id,party,state,spend,date
1682,INC,Tamil Nadu,9628861.84,2025-05-06
1683,BJP,Bihar,4761730.12,2025-05-08
1684,BJP,Maharashtra,2550800.65,2025-10-25
1685,INC,Maharashtra,4380266.15,2026-03-08
1686,AAP,Maharashtra,50126.12,2025-04-08
1687,BJP,Maharashtra,7745846.47,2025-04-10
1688,Regional Party,Bihar,2274062.11,2025-12-07
1689,INC,Tamil Nadu,6677662.23,2025-05-20
1690,Regional Party,Maharashtra,4385167.71,2025-05-06
1691,INC,Tamil Nadu,415993.43,2025-08-22
1692,Regional Party,Tamil Nadu,4719742.72,2026-01-19
1693,INC,Maharashtra,1624753.51,2026-03-12
1694,BJP,Tamil Nadu,2558927.18,2025-09-22
1695,INC,Tamil Nadu,3941729.38,2025-10-18
1696,INC,UP,8601433.34,2025-07-02
1697,INC,UP,7147922.0,2025-08-17
1698,AAP,Tamil Nadu,964332.89,2025-04-10
1699,AAP,Maharashtra,4041532.14,2026-03-27
1700,Regional Party,Maharashtra,6622462.96,2026-03-10
1701,INC,Bihar,7259199.9,2025-10-24
1702,INC,Maharashtra,5462366.93,2025-05-01
1703,AAP,Maharashtra,821734.04,2025-05-06
1704,BJP,UP,2324597.64,2025-07-09
1705,BJP,Maharashtra,8497494.57,2025-07-31
1706,Regional Party,UP,1554431.14,2025-07-13
1707,AAP,Tamil Nadu,8486784.18,2026-03-06
1708,AAP,Bihar,2489990.11,2025-04-13
1709,BJP,Tamil Nadu,3401565.1,2025-07-21
1710,BJP,Bihar,5214867.59,2026-03-09
1711,Regional Party,Maharashtra,1549775.06,2025-07-15
1712,BJP,UP,3815167.6,2026-03-12
1713,AAP,Bihar,3748577.83,2026-02-01
1714,Regional Party,Bihar,3317992.64,2025-03-30
1715,Regional Party,Tamil Nadu,4342443.17,2025-05-27
1716,INC,UP,8228281.64,2025-04-07
1717,INC,Tamil Nadu,8368510.36,2025-11-24
1718,INC,Tamil Nadu,616538.77,2025-06-25
1719,BJP,Maharashtra,5935186.99,2025-09-21
1720,AAP,Bihar,3996944.36,2025-06-13
1721,INC,Maharashtra,866078.66,2026-02-17
1722,INC,Bihar,2370272.44,2025-07-05
1723,BJP,Maharashtra,4592308.92,2025-07-28
1724,Regional Party,UP,2174657.98,2025-11-18
1725,Regional Party,Maharashtra,3233895.92,2025-04-12
1726,INC,UP,6670800.69,2026-02-02
1727,Regional Party,UP,4692950.11,2025-11-23
1728,Regional Party,Tamil Nadu,9218503.05,2025-05-08
1729,Regional Party,Tamil Nadu,3344495.61,2026-01-08
1730,INC,Maharashtra,9896569.19,2026-02-17
1731,BJP,Tamil Nadu,2362264.54,2025-05-25
1732,BJP,Tamil Nadu,2997329.43,2026-01-31
1733,BJP,Tamil Nadu,6819074.92,2026-02-15
1734,Regional Party,UP,2356133.1,2025-04-30
1735,BJP,UP,4948234.72,2026-01-29
1736,AAP,UP,9268423.84,2025-08-14
1737,INC,Bihar,8972483.91,2025-07-13
1738,Regional Party,UP,8370949.22,2025-08-18
1739,BJP,Maharashtra,4645455.4,2026-01-29
1740,INC,UP,-1000.0,2026-01-13
1741,AAP,Maharashtra,398094.25,2025-12-25
1742,AAP,Tamil Nadu,3381721.56,2025-10-20
1743,Regional Party,UP,9590222.36,2025-08-09
1744,Regional Party,UP,1961985.12,2025-10-23
1745,AAP,Tamil Nadu,7393084.51,2025-08-20
1746,AAP,Tamil Nadu,9637902.45,2025-08-31
1747,Regional Party,Bihar,3230880.91,2026-02-06
1748,BJP,Tamil Nadu,8444430.54,2025-11-22
1749,Regional Party,Bihar,9413620.53,2026-01-18
1750,Regional Party,Tamil Nadu,8966486.46,2025-07-01
1751,Regional Party,Maharashtra,4984499.85,2025-09-03
1752,AAP,Tamil Nadu,3896668.85,2025-05-11
1753,AAP,Tamil Nadu,6297294.55,2025-11-23
1754,INC,Tamil Nadu,3380546.39,2026-02-17
1755,BJP,UP,8140773.95,2026-01-16
1756,Regional Party,Tamil Nadu,8646468.64,2025-09-23
1757,Regional Party,UP,2954919.73,2025-11-20
1758,AAP,UP,9385050.28,2025-12-22
1759,Regional Party,Bihar,1071281.82,2026-03-27
1760,INC,Bihar,3014424.69,2025-06-10
1761,Regional Party,Bihar,1812379.66,2025-08-06
1762,INC,UP,7111515.06,2025-09-30
1763,AAP,Bihar,3178652.9,2026-01-14
1764,AAP,Bihar,9065666.51,2026-03-25
1765,BJP,Bihar,6796553.11,2025-12-17
1766,INC,UP,4240422.9,2025-05-27
1767,BJP,Maharashtra,7610389.87,2026-02-16
1768,Regional Party,Bihar,7909027.06,2025-12-21
1769,INC,Tamil Nadu,5105893.34,2025-11-11
1770,Regional Party,Bihar,8260286.85,2025-04-30
1771,BJP,UP,8401794.03,2025-06-14
1772,BJP,Bihar,6778184.98,2025-10-07
1773,INC,Tamil Nadu,2715039.18,2026-01-25
1774,INC,UP,8766805.88,2025-09-20
1775,Regional Party,Tamil Nadu,5627862.14,2025-06-26
1776,BJP,UP,5069517.69,2025-09-08
1777,INC,UP,7974498.97,2025-04-10
1778,Regional Party,Maharashtra,3649562.46,2025-08-20
1779,INC,Maharashtra,1999769.14,2025-07-20
1780,INC,Tamil Nadu,1421190.24,2025-05-23
1781,AAP,Maharashtra,4375457.84,2025-12-25
1782,Regional Party,Bihar,9553669.78,2026-03-17
1783,Regional Party,Bihar,2332768.39,2025-05-22
1784,AAP,Maharashtra,4734463.53,2025-04-02
1785,INC,Bihar,4324401.85,2025-10-23
1786,Regional Party,Maharashtra,958228.77,2025-08-10
1787,BJP,Tamil Nadu,7123704.2,2026-02-03
1788,BJP,Bihar,2243039.01,2025-10-08
1789,INC,Maharashtra,6408244.28,2026-03-27
1790,INC,Maharashtra,-1000.0,2025-05-01
1791,AAP,Bihar,894532.1,2025-04-25
1792,AAP,Bihar,9275176.52,2025-07-27
1793,AAP,Bihar,3036653.17,2025-04-27
1794,AAP,Maharashtra,3962474.04,2025-07-17
1795,BJP,UP,3065732.89,2025-07-13
1796,BJP,Tamil Nadu,8263733.69,2025-07-26
1797,INC,Bihar,8625333.19,2025-09-19
1798,INC,UP,438555.9,2025-04-13
1799,INC,Bihar,4896195.06,2025-10-05
1800,INC,Maharashtra,8034522.32,2025-05-24
1801,AAP,Maharashtra,3645493.87,2025-11-21
1802,INC,Maharashtra,8981459.17,2026-02-28
1803,Regional Party,Maharashtra,447743.23,2025-06-14
1804,BJP,Tamil Nadu,5059496.54,2025-08-30
1805,BJP,Tamil Nadu,4246367.48,2026-01-08
1806,AAP,Bihar,1067010.37,2025-04-03
1807,BJP,UP,8916127.5,2026-03-29
1808,Regional Party,Tamil Nadu,6910058.1,2025-12-14
1809,INC,Maharashtra,2861020.28,2025-12-04
1810,AAP,Maharashtra,4483034.95,2025-12-26
1811,AAP,Bihar,5008937.75,2025-04-12
1812,Regional Party,Maharashtra,7174354.82,2026-02-06
1813,BJP,Tamil Nadu,4603235.21,2025-08-09
1814,Regional Party,Bihar,1251633.97,2026-01-17
1815,BJP,UP,3438507.92,2026-01-19
1816,Regional Party,UP,4048522.12,2025-04-30
1817,INC,Bihar,1141641.45,2025-04-09
1818,Regional Party,Tamil Nadu,2404389.91,2025-05-10
1819,INC,Bihar,4313400.61,2025-08-09
1820,INC,Tamil Nadu,7800500.58,2026-01-16
1821,INC,Tamil Nadu,230058.84,2025-05-27
1822,INC,Maharashtra,1144846.62,2026-01-08
1823,BJP,Tamil Nadu,9522221.56,2026-01-12
1824,Regional Party,Tamil Nadu,3862348.54,2025-08-25
1825,AAP,UP,4032999.47,2025-07-16
1826,AAP,UP,2852147.17,2025-12-19
1827,BJP,Tamil Nadu,5516854.59,2025-10-16
1828,AAP,Tamil Nadu,7539389.71,2025-08-13
1829,BJP,Tamil Nadu,9563780.6,2025-06-30
1830,AAP,UP,7979190.03,2025-04-13
1831,BJP,Tamil Nadu,1084509.4,2025-07-05
1832,AAP,Bihar,1609609.19,2025-05-02
1833,INC,Bihar,6487264.82,2025-10-03
1834,AAP,Maharashtra,1143432.36,2026-01-09
1835,Regional Party,Tamil Nadu,1444282.48,2026-01-03
1836,AAP,Bihar,5609023.79,2025-10-08
1837,BJP,UP,5592745.28,2026-03-03
1838,INC,Tamil Nadu,449312.65,2025-07-04
1839,INC,Bihar,7258440.22,2026-02-24
1840,BJP,Bihar,7841890.85,2025-11-20
1841,INC,Tamil Nadu,4575846.62,2025-10-14
1842,Regional Party,Bihar,5227539.09,2026-02-13
1843,Regional Party,UP,9890382.08,2025-07-22
1844,AAP,Maharashtra,5538172.45,2026-03-02
1845,BJP,UP,3293420.07,2025-09-03
1846,BJP,Tamil Nadu,7198389.53,2025-07-26
1847,INC,Tamil Nadu,9250859.31,2026-02-28
1848,INC,UP,1820273.77,2026-03-08
1849,AAP,UP,3732954.51,2025-12-29
1850,INC,Tamil Nadu,3886589.92,2025-12-12
1851,AAP,Tamil Nadu,9309776.44,2025-07-09
1852,INC,Maharashtra,4315607.63,2026-01-30
1853,INC,Maharashtra,5887554.13,2026-03-23
1854,INC,Bihar,4165463.29,2025-08-17
1855,Regional Party,UP,3810242.81,2026-01-24
1856,Regional Party,Tamil Nadu,6710864.69,2025-05-08
1857,BJP,Maharashtra,6401723.13,2026-02-23
1858,AAP,Bihar,4068360.4,2025-05-07
1859,Regional Party,UP,9908617.9,2025-07-17
1860,Regional Party,UP,6532587.93,2025-09-06
1861,BJP,Tamil Nadu,9326119.72,2025-05-02
1862,BJP,Tamil Nadu,719935.81,2026-02-02
1863,Regional Party,Maharashtra,2053770.93,2026-03-16
1864,Regional Party,Bihar,8916464.32,2025-10-20
1865,Regional Party,Maharashtra,8985970.87,2026-02-12
1866,BJP,Tamil Nadu,2238497.45,2025-12-07
1867,AAP,Tamil Nadu,1136026.8,2025-11-27
1868,AAP,Bihar,588654.25,2026-02-07
1869,BJP,Tamil Nadu,3035422.59,2025-08-02
1870,Regional Party,Tamil Nadu,4090771.83,2025-07-23
1871,Regional Party,Tamil Nadu,5233056.45,2025-09-23
1872,AAP,UP,8449984.24,2025-04-04
1873,Regional Party,UP,8955351.8,2025-12-28
1874,Regional Party,UP,8800934.8,2026-03-22
1875,BJP,Bihar,1411893.98,2025-05-11
1876,INC,UP,5775277.59,2026-01-23
1877,Regional Party,UP,5166629.84,2025-07-08
1878,INC,Maharashtra,5725556.66,2026-01-10
1879,Regional Party,Bihar,5359879.15,2025-09-25
1880,Regional Party,UP,5102283.07,2025-08-02
1881,BJP,Bihar,5583633.72,2025-11-08
1882,BJP,UP,2625409.11,2025-11-25
1883,BJP,Maharashtra,3084565.69,2026-02-19
1884,Regional Party,Maharashtra,2181046.94,2025-05-06
1885,INC,Tamil Nadu,6097361.48,2026-03-19
1886,BJP,UP,451593.29,2026-02-27
1887,Regional Party,UP,856220.35,2025-09-09
1888,INC,Bihar,6244319.17,2025-12-29
1889,BJP,UP,2561578.81,2025-05-19
1890,AAP,UP,8216543.17,2025-10-12
1891,AAP,Bihar,4067190.13,2025-04-23
1892,Regional Party,Tamil Nadu,4141604.32,2025-07-20
1893,INC,UP,3915099.68,2025-07-05
1894,Regional Party,Tamil Nadu,2365169.59,2026-02-04
1895,Regional Party,Bihar,3798849.26,2026-02-25
1896,INC,Tamil Nadu,6578277.25,2025-09-09
1897,AAP,Bihar,3169045.99,2026-01-27
1898,INC,UP,5852777.76,2025-08-22
1899,Regional Party,UP,9618110.03,2025-06-23
1900,Regional Party,Tamil Nadu,4135375.56,2026-01-02
1901,BJP,Bihar,136768.13,2025-12-03
1902,INC,Maharashtra,-1000.0,2025-12-07
1903,INC,Tamil Nadu,3497689.76,2025-07-14
1904,BJP,Tamil Nadu,6348402.54,2025-08-10
1905,Regional Party,Maharashtra,9314417.86,2025-07-06
1906,Regional Party,UP,1737474.31,2025-06-24
1907,INC,UP,2741116.4,2025-04-27
1908,INC,UP,9351426.34,2025-07-17
1909,Regional Party,Maharashtra,9635657.53,2025-05-16
1910,Regional Party,UP,627290.09,2025-08-12
1911,AAP,Tamil Nadu,6501160.23,2025-06-14
1912,INC,Maharashtra,2341731.79,2025-09-28
1913,BJP,Maharashtra,5922650.84,2025-08-21
1914,INC,Bihar,2788127.98,2025-06-04
1915,AAP,UP,9325324.09,2025-05-10
1916,INC,Tamil Nadu,9908623.25,2025-06-25
1917,Regional Party,UP,5303193.27,2025-04-11
1918,INC,Tamil Nadu,1053414.01,2025-12-13
1919,AAP,UP,-1000.0,2025-12-22
1920,AAP,Bihar,6376289.27,2025-06-16
1921,BJP,UP,3766409.52,2025-07-02
1922,BJP,Tamil Nadu,4500359.95,2025-06-17
1923,AAP,UP,8836583.71,2026-01-30
1924,AAP,Bihar,6133613.52,2025-11-15
1925,AAP,UP,8737006.78,2025-08-05
1926,AAP,Maharashtra,8777971.32,2026-03-23
1927,INC,Bihar,3338852.21,2025-08-27
1928,Regional Party,Maharashtra,7666395.36,2025-12-29
1929,BJP,UP,722210.54,2025-07-01
1930,BJP,Bihar,9525825.17,2026-01-03
1931,AAP,Maharashtra,3086915.27,2025-09-29
1932,INC,UP,8169996.09,2025-09-26
1933,Regional Party,Maharashtra,2218324.05,2026-02-26
1934,BJP,Maharashtra,1103949.71,2025-07-05
1935,BJP,UP,3142794.39,2025-09-21
1936,AAP,Tamil Nadu,2229948.94,2026-02-03
1937,BJP,Maharashtra,6989638.68,2025-12-08
1938,INC,Tamil Nadu,3876977.5,2026-02-25
1939,INC,Maharashtra,6140042.26,2025-09-15
1940,AAP,UP,4714310.68,2025-12-16
1941,INC,UP,7734027.13,2026-03-27
1942,INC,Tamil Nadu,9355817.43,2025-10-16
1943,BJP,Tamil Nadu,3940782.13,2025-08-02
1944,AAP,Tamil Nadu,5996073.86,2025-03-30
1945,BJP,UP,8004190.74,2025-06-30
1946,INC,UP,7302194.33,2026-01-12
1947,Regional Party,UP,5185107.09,2025-04-11
1948,INC,Bihar,6323961.09,2026-03-07
1949,INC,Maharashtra,4524655.62,2026-03-05
1950,INC,Bihar,6108506.99,2025-10-30
1951,AAP,Bihar,1531518.62,2026-02-03
1952,INC,UP,2184911.4,2026-01-29
1953,BJP,Maharashtra,8374794.03,2025-05-04
1954,Regional Party,Tamil Nadu,8577823.74,2025-08-18
1955,AAP,Bihar,118331.22,2026-03-02
1956,INC,Bihar,6638115.33,2026-01-12
1957,Regional Party,Bihar,9054492.49,2025-05-25
1958,Regional Party,Maharashtra,585888.04,2025-12-08
1959,BJP,Bihar,2199100.76,2026-03-19
1960,BJP,UP,9484025.3,2025-05-21
1961,AAP,Tamil Nadu,2576878.76,2025-12-20
1962,BJP,UP,6662714.82,2025-11-19
1963,BJP,Bihar,5885755.8,2026-03-28
1964,Regional Party,Maharashtra,2787107.13,2026-01-24
1965,BJP,Maharashtra,4112408.29,2025-04-15
1966,BJP,Tamil Nadu,5846417.66,2025-08-02
1967,BJP,Maharashtra,-1000.0,2025-11-05
1968,BJP,UP,8009385.59,2025-10-31
1969,AAP,Maharashtra,6918301.13,2026-02-20
1970,BJP,Bihar,24559.94,2025-05-14
1971,AAP,UP,4919428.93,2025-04-27
1972,INC,UP,8711399.41,2025-06-24
1973,AAP,Tamil Nadu,8886530.46,2025-12-27
1974,BJP,Maharashtra,-1000.0,2025-09-30
1975,BJP,UP,8239252.71,2025-09-18
1976,AAP,UP,8937179.67,2025-06-29
1977,AAP,UP,4372368.89,2025-08-22
1978,Regional Party,Tamil Nadu,7916318.68,2025-10-22
1979,BJP,UP,4691307.16,2026-03-16
1980,BJP,Maharashtra,3295212.54,2026-02-18
1981,Regional Party,UP,3921593.56,2025-12-11
1982,AAP,Maharashtra,3781019.15,2025-04-26
1983,AAP,UP,2011027.79,2025-07-26
1984,Regional Party,UP,4827025.72,2026-03-15
1985,Regional Party,UP,8475833.89,2026-03-08
1986,INC,UP,4835998.91,2025-10-27
1987,BJP,Tamil Nadu,-1000.0,2025-07-08
1988,INC,Maharashtra,5244915.27,2025-06-03
1989,INC,Maharashtra,6162350.64,2025-09-20
1990,BJP,Bihar,9218951.73,2026-01-10
1991,AAP,UP,1869220.95,2025-08-11
1992,BJP,UP,3022636.58,2026-03-17
1993,BJP,Bihar,-1000.0,2025-07-16
1994,AAP,UP,3512106.68,2025-11-20
1995,AAP,Bihar,5111576.73,2025-07-25
1996,Regional Party,Maharashtra,1786133.9,2025-05-19
1997,BJP,Bihar,8573023.2,2026-01-17
1998,AAP,Tamil Nadu,8043926.92,2025-07-24
1999,INC,UP,197185.1,2025-12-07
2000,BJP,UP,4961323.1,2025-06-29
2001,BJP,Bihar,9181165.92,2025-12-26
2002,INC,Maharashtra,6713401.27,2025-04-17
2003,AAP,Tamil Nadu,9749642.34,2025-12-05
2004,INC,Maharashtra,2227481.78,2025-09-02
2005,BJP,Maharashtra,6497773.61,2025-11-22
2006,Regional Party,Tamil Nadu,-1000.0,2025-07-22
2007,Regional Party,Tamil Nadu,5738597.85,2025-10-07
2008,INC,Bihar,5960616.96,2026-01-31
2009,INC,Bihar,-1000.0,2025-07-10
2010,AAP,UP,252314.0,2026-03-26
2011,BJP,Maharashtra,8224969.51,2025-08-08
2012,AAP,Bihar,2841483.1,2025-06-10
2013,INC,UP,1300655.8,2026-03-26
2014,AAP,UP,6692669.84,2025-04-13
2015,Regional Party,Maharashtra,6583754.0,2025-12-14
2016,Regional Party,Tamil Nadu,7749553.31,2025-06-09
2017,Regional Party,Bihar,1347939.3,2025-07-27
2018,Regional Party,Tamil Nadu,2992235.5,2025-06-03
2019,INC,UP,655157.86,2025-10-04
2020,Regional Party,UP,8388849.99,2025-12-14
2021,AAP,UP,5198982.0,2026-03-26
2022,AAP,UP,5714140.84,2025-07-17
2023,INC,Bihar,3477211.58,2025-10-27
2024,BJP,UP,4727171.14,2026-01-29
2025,AAP,Bihar,4972223.43,2025-08-18
2026,INC,Bihar,2431995.45,2025-08-24
2027,BJP,UP,5690182.1,2025-07-11
2028,BJP,Bihar,8473761.51,2025-05-19
2029,BJP,UP,5573582.87,2025-11-09
2030,BJP,Tamil Nadu,8021098.58,2025-06-28
2031,AAP,Maharashtra,914438.54,2025-09-10
2032,AAP,Bihar,9764477.12,2025-07-17
2033,INC,UP,3863302.2,2026-01-16
2034,BJP,Tamil Nadu,2059995.55,2025-10-26
2035,INC,Tamil Nadu,7050439.09,2025-05-19
2036,BJP,Maharashtra,1584318.75,2025-10-21
2037,AAP,UP,7737708.57,2026-03-01
2038,INC,Bihar,2876251.11,2025-12-28
2039,INC,UP,7760190.83,2025-06-03
2040,AAP,Maharashtra,7850892.56,2026-03-10
2041,BJP,UP,1920848.17,2025-07-06
2042,Regional Party,Maharashtra,8306826.84,2025-10-13
2043,BJP,Tamil Nadu,3610847.18,2025-10-15
2044,BJP,UP,3705859.22,2026-02-10
2045,INC,Tamil Nadu,7387118.3,2026-02-23
2046,BJP,Tamil Nadu,5896934.38,2025-12-01
2047,Regional Party,Maharashtra,8335529.56,2025-12-27
2048,AAP,UP,9119195.99,2025-07-03
2049,AAP,Maharashtra,2273959.31,2025-10-03
2050,INC,Bihar,8622652.71,2025-06-18
2051,Regional Party,Bihar,379971.77,2025-06-15
2052,BJP,UP,5502243.33,2025-04-23
2053,INC,UP,2731927.41,2025-07-16
2054,Regional Party,Tamil Nadu,5809715.06,2026-01-03
2055,INC,Bihar,7209029.65,2025-05-01
2056,AAP,Tamil Nadu,9697482.07,2026-02-15
2057,BJP,Maharashtra,350644.71,2025-05-26
2058,AAP,Bihar,4070504.42,2025-07-14
2059,BJP,Bihar,3544915.89,2025-09-24
2060,AAP,UP,8454749.21,2025-10-11
2061,INC,UP,-1000.0,2026-01-30
2062,BJP,Maharashtra,4229976.09,2025-09-01
2063,Regional Party,Bihar,1219179.64,2025-09-13
2064,INC,UP,8435880.22,2025-11-19
2065,BJP,Tamil Nadu,9024600.91,2025-05-21
2066,INC,Bihar,1745895.61,2025-08-05
2067,BJP,UP,9371376.28,2026-02-07
2068,AAP,Tamil Nadu,2339616.5,2026-03-07
2069,Regional Party,UP,9430886.44,2025-10-13
2070,Regional Party,Bihar,7693857.32,2025-11-12
2071,Regional Party,Bihar,7103042.16,2026-03-22
2072,Regional Party,Bihar,4084354.48,2025-12-16
2073,INC,Tamil Nadu,8312290.79,2026-03-20
2074,Regional Party,Bihar,1555816.75,2025-04-04
2075,BJP,Bihar,4141433.32,2026-03-23
2076,BJP,UP,5554309.65,2025-08-01
2077,BJP,Maharashtra,2946863.86,2025-08-02
2078,INC,Maharashtra,5798536.7,2026-02-28
2079,AAP,UP,8247857.75,2026-02-06
2080,BJP,UP,5626094.47,2025-08-09
2081,BJP,Bihar,1702666.19,2026-03-06
2082,INC,UP,5847344.78,2025-07-23
2083,BJP,UP,7790678.77,2025-09-05
2084,INC,Bihar,5511808.49,2025-12-26
2085,Regional Party,Bihar,5221384.96,2025-09-07
2086,BJP,Tamil Nadu,8333030.4,2026-02-08
2087,Regional Party,UP,-1000.0,2025-04-10
2088,AAP,Maharashtra,1919977.74,2025-05-04
2089,BJP,Tamil Nadu,1390415.61,2025-06-01
2090,BJP,Tamil Nadu,7963135.64,2025-12-26
2091,BJP,UP,7851183.33,2025-05-25
2092,Regional Party,Bihar,3469968.21,2025-07-08
2093,INC,Maharashtra,3186034.2,2026-03-24
2094,Regional Party,Bihar,2470470.1,2025-06-17
2095,Regional Party,Bihar,9528317.17,2025-12-07
2096,INC,Tamil Nadu,7857534.5,2025-07-25
2097,Regional Party,Bihar,2928270.82,2026-02-04
2098,INC,UP,9595258.26,2025-07-26
2099,INC,Tamil Nadu,5805657.04,2026-02-01
2100,BJP,Maharashtra,4225315.34,2026-01-09
2101,BJP,Maharashtra,8102608.81,2026-03-03
2102,Regional Party,Tamil Nadu,3939354.65,2025-12-07
2103,INC,Maharashtra,8896149.38,2025-06-16
2104,Regional Party,Bihar,4363683.67,2026-01-14
2105,BJP,Maharashtra,2928626.55,2026-02-24
2106,Regional Party,Bihar,4400580.66,2025-06-20
2107,BJP,Tamil Nadu,-1000.0,2025-04-26
2108,Regional Party,Bihar,3856564.72,2025-05-26
2109,Regional Party,Maharashtra,81655.8,2026-03-16
2110,INC,Maharashtra,2564187.52,2026-01-19
2111,AAP,UP,4648163.18,2025-04-02
2112,INC,Maharashtra,9804114.43,2025-04-27
2113,Regional Party,UP,4913722.03,2025-11-27
2114,BJP,Maharashtra,8402829.87,2025-04-22
2115,AAP,Bihar,5645355.51,2026-01-16
2116,Regional Party,Bihar,5089679.9,2025-05-04
2117,INC,Maharashtra,8716492.71,2025-06-24
2118,Regional Party,Tamil Nadu,2886672.11,2025-05-24
2119,BJP,Tamil Nadu,6704362.13,2025-05-04
2120,Regional Party,UP,2256421.51,2025-04-28
2121,INC,Maharashtra,9483406.28,2025-10-23
2122,BJP,UP,4136405.29,2025-08-15
2123,INC,Maharashtra,8798967.47,2025-04-20
2124,BJP,UP,7818451.79,2025-09-09
2125,Regional Party,Bihar,8591162.18,2025-07-19
2126,INC,Maharashtra,5549228.9,2025-11-09
2127,AAP,Bihar,5252329.41,2025-11-09
2128,BJP,Tamil Nadu,7925618.67,2025-06-03
2129,INC,UP,7594922.28,2025-11-30
2130,Regional Party,UP,2469261.74,2025-06-07
2131,AAP,Maharashtra,344458.91,2025-06-04
2132,BJP,Maharashtra,2862320.2,2026-01-25
2133,AAP,Bihar,9124958.66,2026-03-17
2134,INC,Maharashtra,144134.8,2026-03-03
2135,AAP,Tamil Nadu,3155514.83,2026-03-25
2136,AAP,Maharashtra,9792153.83,2025-07-17
2137,Regional Party,Bihar,1762355.44,2025-11-06
2138,BJP,Tamil Nadu,9277812.91,2025-10-29
2139,Regional Party,Tamil Nadu,8315066.63,2025-10-27
2140,Regional Party,UP,2677235.72,2025-10-10
2141,Regional Party,Tamil Nadu,3198356.9,2026-03-22
2142,Regional Party,Maharashtra,6581350.23,2025-08-26
2143,BJP,UP,7808910.32,2025-06-11
2144,Regional Party,Tamil Nadu,5414582.81,2026-02-07
2145,Regional Party,Maharashtra,8423303.4,2026-02-16
2146,INC,Maharashtra,6231685.75,2025-08-27
2147,BJP,Maharashtra,1130909.48,2025-09-20
2148,INC,Bihar,5409806.16,2025-09-15
2149,INC,Tamil Nadu,5442282.47,2025-10-18
2150,Regional Party,UP,1018005.76,2026-03-24
2151,Regional Party,Tamil Nadu,9244612.08,2026-03-30
2152,INC,UP,3607931.1,2026-01-15
2153,Regional Party,UP,2764065.27,2025-06-02
2154,AAP,UP,3175558.17,2026-02-28
2155,AAP,UP,1273271.77,2025-09-11
2156,INC,Tamil Nadu,1806888.01,2025-12-19
2157,Regional Party,UP,1900851.04,2025-11-04
2158,AAP,Tamil Nadu,7839956.52,2025-12-05
2159,Regional Party,UP,5627077.69,2026-01-25
2160,AAP,Tamil Nadu,5488922.07,2025-11-03
2161,AAP,Tamil Nadu,7148435.33,2025-09-03
2162,BJP,Bihar,9031285.61,2026-02-21
2163,Regional Party,UP,2424075.64,2026-01-30
2164,INC,Tamil Nadu,661909.87,2025-08-10
2165,Regional Party,Tamil Nadu,8799613.66,2026-03-29
2166,INC,Tamil Nadu,5170629.4,2026-01-21
2167,INC,UP,9723545.11,2026-02-27
2168,AAP,Tamil Nadu,9053739.83,2025-11-17
2169,AAP,UP,6067902.39,2025-04-11
2170,AAP,Bihar,3706406.28,2025-09-12
2171,BJP,Maharashtra,1886595.59,2026-02-18
2172,Regional Party,Maharashtra,698853.22,2025-04-08
2173,INC,Maharashtra,1882961.52,2025-09-21
2174,AAP,Tamil Nadu,4932668.74,2026-02-08
2175,AAP,Maharashtra,4011820.11,2025-06-15
2176,Regional Party,Tamil Nadu,217700.73,2025-07-09
2177,AAP,Bihar,4768479.09,2025-07-05
2178,BJP,Bihar,9843910.8,2025-05-30
2179,AAP,Tamil Nadu,8818559.44,2025-10-09
2180,AAP,UP,6370948.26,2025-12-13
2181,AAP,UP,8407146.28,2026-02-21
2182,AAP,Tamil Nadu,5924572.14,2025-07-22
2183,BJP,UP,2816329.85,2025-08-27
2184,AAP,Maharashtra,7554059.46,2025-06-18
2185,Regional Party,Maharashtra,9963647.81,2025-04-03
2186,INC,UP,917856.53,2025-07-14
2187,Regional Party,UP,5338398.03,2025-07-22
2188,BJP,Maharashtra,5653216.2,2025-05-09
2189,INC,UP,6892590.97,2025-07-21
2190,Regional Party,Maharashtra,6654862.31,2025-04-03
2191,INC,Tamil Nadu,5388122.32,2026-01-25
2192,AAP,Tamil Nadu,3570909.58,2026-01-22
2193,BJP,Maharashtra,2457447.84,2025-12-11
2194,INC,Bihar,1212726.53,2026-01-13
2195,Regional Party,Bihar,687545.31,2026-02-25
2196,AAP,Tamil Nadu,3200241.26,2025-10-27
2197,AAP,Bihar,97940.2,2025-12-07
2198,Regional Party,Maharashtra,9435806.72,2025-10-01
2199,AAP,UP,6800025.67,2025-09-04
2200,INC,Tamil Nadu,6945604.2,2025-09-10
2201,INC,Tamil Nadu,1106998.31,2026-03-13
2202,INC,UP,3377301.26,2025-04-20
2203,AAP,Tamil Nadu,353996.12,2025-06-28
2204,Regional Party,Bihar,7945333.29,2025-12-27
2205,BJP,Maharashtra,2852742.0,2026-02-18
2206,Regional Party,Tamil Nadu,2797719.61,2025-10-12
2207,INC,Tamil Nadu,2706422.88,2025-11-13
2208,Regional Party,Maharashtra,3046154.11,2025-04-12
2209,INC,Bihar,1618519.53,2025-04-09
2210,BJP,Tamil Nadu,2447587.94,2025-08-06
2211,Regional Party,UP,8260835.19,2025-09-03
2212,AAP,Tamil Nadu,3933205.88,2025-04-04
2213,INC,Bihar,2412834.63,2025-07-21
2214,Regional Party,Bihar,1577393.98,2025-06-05
2215,INC,Bihar,9746011.43,2025-06-18
2216,INC,Bihar,6252462.58,2025-09-19
